i theta vel
2133 2.9584032571612116 -2.0911832213023063
2134 1.7188899936871254 -1.510894178372131
2135 0.9895215293956137 -0.9153265305622835
2136 0.11819523098926915 -0.459916500694157
2137 0.39535007748235446 -0.5494604727563552
2138 0.28844923856613824 -0.5068321439164127
2139 4.833152112054269 -1.0335619623974073
2140 5.990857061229124 -0.43646232930982876
2141 5.482490810081706 -0.5970944442087499
2142 2.632540578482282 -2.034808078958032
2143 5.742009092009572 -0.48874828155819894
2144 6.177688984372366 -0.4251595599307125
2145 5.874104363215173 -0.4519768550874297
2146 1.354819826736141 -1.2007579380796125
2147 5.540147165146708 -0.5644969671047335
2148 4.810649397751445 -1.0442196137603805
2149 0.4157297207642222 -0.5486353727355836
2150 1.3366985594565666 -1.1824018387000723
2151 1.0166700658168264 -0.9230341089908082
2152 5.982301375394032 -0.42785442936455165
2153 2.8469652984709137 -2.068012076772619
2154 2.1525250834733733 -1.8056499789978262
2155 1.5861134588317207 -1.3860634370637013
2156 0.917291207972177 -0.8443872401239355
2157 0.10432512091643924 -0.4400096794213134
2158 3.851822932693198 -1.7764800931849956
2159 0.945073798559315 -0.8624550695129605
2160 3.0622422220700014 -2.066679786648886
2161 3.3128934741941634 -2.022994430293486
2162 4.214526625905149 -1.515674493750336
2163 1.6814730923755405 -1.457376063337185
2164 5.002329003194466 -0.8834248100337837
2165 5.247205479546116 -0.7125606581815677
2166 5.560010349712396 -0.5403154675445391
2167 0.5310137676313569 -0.5900617314422874
2168 5.8343831007034135 -0.4427657658758124
2169 5.7291735093214236 -0.4721443085046263
2170 6.031252881204366 -0.40827483976963574
2171 0.016731575302301415 -0.4139006603786214
2172 0.3530139513428896 -0.503739333496461
2173 0.6593155633814902 -0.657651677229667
2174 0.8321300753217012 -0.769229196657577
2175 0.6383948781298663 -0.6435773651206438
2176 1.4216780467826802 -1.2324984483895083
2177 1.723927899582008 -1.4802089557937756
2178 0.7160850689842194 -0.6888393298057649
2179 0.7702559281379365 -0.7232378340507418
2180 4.465029660339966 -1.3008630404848214
2181 4.806243931330913 -1.021708213188494
2182 4.887145630539653 -0.9571261451544562
2183 6.044114677303461 -0.39699132485527333
2184 1.8460675757844447 -1.5696776426898533
2185 1.1034228225227718 -0.9637035459254595
2186 1.3426913916789809 -1.1586192104209523
2187 0.19269675869598338 -0.437606051492902
2188 2.2719302117131264 -1.8477826710304124
2189 3.024335625738781 -2.045845656970946
2190 3.6297114095722445 -1.8772333117939166
2191 3.519056236488263 -1.9275551105490076
2192 3.4459034412304117 -1.9558764865369174
2193 4.51552921883566 -1.2493651779350319
2194 3.7674172916273245 -1.7995175966753651
2195 5.297756596304439 -0.6575501689627119
2196 5.508065949698798 -0.5411250752032787
2197 4.310954474461763 -1.4124815828849986
2198 5.554615625776057 -0.5177660323742028
2199 5.515542205254723 -0.5352097089867232
2200 6.094426742873804 -0.3809468285194225
2201 3.0063228814008776 -2.0370760907139704
2202 2.9473773493078492 -2.0362049883429645
2203 2.6938304135191475 -2.002310750484797
2204 2.1504411013683002 -1.7648206877491148
2205 5.930928351353307 -0.3938509277545966
2206 5.431082821519911 -0.572635756408549
2207 4.443866838032991 -1.2973549115615062
2208 1.813878639418916 -1.52633233619953
2209 5.658739331929145 -0.46594145260374253
2210 0.041491476197459055 -0.3870578750007656
2211 0.050659389175366484 -0.3877443096722074
2212 5.585813479484208 -0.493229418628224
2213 5.970549788776684 -0.38164436723701567
2214 0.3894849050752626 -0.4859874765401829
2215 6.1772217749224705 -0.3693263251920449
2216 5.430507074759522 -0.5653133610795215
2217 0.3831700308087169 -0.48101075938388427
2218 4.986495235103264 -0.8535028317446482
2219 0.16733371073546827 -0.4060801458854053
2220 6.200581750467002 -0.3665107162798902
2221 2.0965472608077302 -1.7176923343300134
2222 1.6815678659057236 -1.4111791530529656
2223 3.6794540215502423 -1.8263635185241123
2224 4.157590584442003 -1.5115070705484324
2225 2.5698389556944847 -1.9503268897367991
2226 5.958126904344314 -0.37351686441666143
2227 0.06730510049824683 -0.3783402714670743
2228 5.336776901124053 -0.6089529094369113
2229 5.766230524910218 -0.4142337483944315
2230 5.263031431134004 -0.6524613975550559
2231 6.075875277649795 -0.3580552149130475
2232 4.7871113576081985 -0.9980584491084531
2233 1.512068923582088 -1.263618717377534
2234 1.2304926187455647 -1.0285402081833825
2235 6.201855657124364 -0.35520756634625195
2236 0.6275044875940773 -0.5899119212751679
2237 0.03046637462753505 -0.3648510365473293
2238 2.336699088145569 -1.8430690050546756
2239 4.56002645475189 -1.1779257407825672
2240 0.25007812738448293 -0.41406334519767274
2241 4.752291693837459 -1.019342494492561
2242 5.742234579639956 -0.41187317300812687
2243 6.09773547357882 -0.34811766691229207
2244 0.13034743750476013 -0.37820997946683765
2245 2.0136649944495524 -1.6441418175491096
2246 0.42160193786927713 -0.47571966680063127
2247 1.0930229484682674 -0.907695454847508
2248 1.2385317782768912 -1.0245587966280447
2249 0.8089586654203014 -0.6953555553054931
2250 3.5464812335918237 -1.8709261284220777
2251 4.146342653673519 -1.4998687341744548
2252 3.122854453083199 -1.9901907971467325
2253 0.5295023040461795 -0.5228870006506005
2254 4.036883570030651 -1.5782059125477577
2255 4.188094228817406 -1.4651239686379143
2256 5.162703877918517 -0.6988806521781915
2257 5.329217737324025 -0.5918293334619665
2258 5.099003755147756 -0.7416033549298559
2259 1.6170310363223985 -1.3307425525838101
2260 5.213196546767887 -0.6622182222278437
2261 3.913200813202698 -1.6582457948860694
2262 0.07724540025430596 -0.35389497350772203
2263 5.831637733898334 -0.37096994642886927
2264 2.7714855375206215 -1.9719513983220636
2265 4.622096251652064 -1.107744464929608
2266 0.483539852269194 -0.48992591120306983
2267 0.3665331354669296 -0.43647275836860766
2268 0.2402254442680491 -0.3900680990168808
2269 0.03785765247973466 -0.3421227109371858
2270 0.8793139160901154 -0.7289125271808703
2271 0.8264157960536114 -0.6909649507764801
2272 5.771658531997819 -0.380685224371603
2273 0.1449295951202517 -0.3600770709803113
2274 0.11750386209485028 -0.3531080374579729
2275 5.616205334591811 -0.4334595016516628
2276 0.20886550166808274 -0.3747378137912136
2277 6.234987178802799 -0.32625176640703624
2278 6.208959803741191 -0.3237003479834849
2279 0.8855532239070977 -0.7267496345910376
2280 0.9404769476367755 -0.7660800235241281
2281 0.915980949597418 -0.7473237666843362
2282 4.3126720185475005 -1.3477756266678889
2283 4.470279420739037 -1.2193641162807431
2284 2.7475217124763 -1.9529356443630572
2285 1.3549220625994305 -1.0936066361262384
2286 5.4975852412181405 -0.47903880796067144
2287 5.924380595959697 -0.33378658823997587
2288 5.739851483576405 -0.37883699691588235
2289 0.09980002377341116 -0.3384596333222727
2290 6.10184167606732 -0.31339731143135274
2291 0.051855914407301765 -0.3282610726165023
2292 1.0585172405299137 -0.8472399130807916
2293 1.9240171988082533 -1.545081656008572
2294 0.5895868850650047 -0.5252218219780926
2295 1.323302221551372 -1.059962203014427
2296 4.607334178252765 -1.0974569295868237
2297 5.323827606234286 -0.565991373465049
2298 4.648009761211911 -1.0626671931665395
2299 5.107246968879262 -0.7060738682333524
2300 5.9124521022120815 -0.3265631859255914
2301 0.06088200956199337 -0.32254614963985306
2302 5.803906008070867 -0.3498622687571862
2303 5.778951240237882 -0.3561395705585616
2304 0.2483736799910137 -0.3664326368857378
2305 6.255798795332508 -0.3078393528744011
2306 0.33844099092790236 -0.39687190975071274
2307 0.4366441759422146 -0.43775298144308705
2308 5.435902333419378 -0.4948290343417593
2309 0.5139748596588339 -0.47385221293476343
2310 3.1221363356837193 -1.9480684885617094
2311 5.442745026714234 -0.48907912099795725
2312 5.2012480925529365 -0.6325897812465573
2313 5.046334552065737 -0.7397747801347947
2314 2.112070256406022 -1.6587824378525808
2315 4.920028193830092 -0.8331405812942825
2316 0.9399559544850563 -0.7395949576866792
2317 0.7950239791273805 -0.6360805089901617
2318 1.0887635491839907 -0.8522444402242275
2319 0.9805285904735818 -0.7677994064268174
2320 5.220384537109071 -0.6143699213682517
2321 6.25549642624178 -0.2964065279775756
2322 5.28036744874562 -0.5747488852264794
2323 4.250269445551021 -1.3679827941975806
2324 6.112599459582073 -0.28881857259129606
2325 6.027922514238447 -0.2928521151566409
2326 4.6019873715529656 -1.0806334922453498
2327 5.8502760871877095 -0.3204170149241724
2328 5.653808999878839 -0.3806298412705338
2329 5.6365544543431465 -0.38665585635418975
2330 0.3128116907856988 -0.37008635144609914
2331 4.234727282425614 -1.3745460942034398
2332 0.43073301781225193 -0.41725411069328044
2333 1.3186516141587572 -1.0288306939128296
2334 0.7797902355161667 -0.6137657626819673
2335 4.917818779493159 -0.8208320175443271
2336 0.5015030175657356 -0.4483317203018793
2337 2.3502974420035887 -1.7776481996732523
2338 0.25063379412387515 -0.3430065744672328
2339 1.331454971245937 -1.0352473702864236
2340 5.9048411555392875 -0.2997044036932629
2341 5.799571756265431 -0.32351398817557275
2342 5.492193999363058 -0.44204725507780807
2343 1.524745200771292 -1.193730487626406
2344 5.47147890771965 -0.45106076221761204
2345 3.1861163973878868 -1.9142558627337727
2346 3.874789080942235 -1.6226958805673952
2347 4.297294239201589 -1.3141541296381345
2348 4.0324755898555145 -1.5143139833829218
2349 5.33086101084897 -0.5252532283154163
2350 5.945749161392925 -0.28561262843934576
2351 5.15768000650343 -0.6346448626502488
2352 5.168147473858495 -0.6268399554992671
2353 5.806079465254054 -0.31342568551375016
2354 5.996700311111384 -0.27584430633933765
2355 0.18077715545172424 -0.3106188962410308
2356 5.726269883357226 -0.3352878174395506
2357 0.671400679267298 -0.5283632321881344
2358 5.741538326384242 -0.32895702736825383
2359 0.018302503530005742 -0.275171996337673
2360 2.348621349902354 -1.7607697399883118
2361 5.787094891393478 -0.3131666455155112
2362 5.689985428036192 -0.34364009208129986
2363 0.0139433882615702 -0.2718330197342079
2364 5.0129159792883184 -0.7289192209444351
2365 5.936530561265065 -0.27676765618401145
2366 3.6178282930099277 -1.7550952961665676
2367 0.20328381158715148 -0.30852796462157317
2368 0.8889210112223107 -0.6657982504712356
2369 6.213951088936217 -0.2596297934559182
2370 1.0934256637974125 -0.819412245002191
2371 5.866094589083783 -0.2863246783751776
2372 0.6649249420149104 -0.5140636023153466
2373 3.709725680698467 -1.7025779618020291
2374 4.583341880891257 -1.0629221614185334
2375 1.6664997643976829 -1.2879533716632405
2376 0.47542497609715617 -0.4076670226637664
2377 5.565034595737978 -0.3837099579160267
2378 5.931002533367437 -0.26882297167565206
2379 5.989439654000651 -0.2595831612177233
2380 6.142811058242831 -0.24975597101539282
2381 6.150124460426288 -0.24912592321976434
2382 0.4888178241332181 -0.41012586502584114
2383 0.1214946538410505 -0.2770072357868313
2384 0.6095468271216364 -0.4732285369428232
2385 0.03538826822446787 -0.2598031707349977
2386 4.792874617803267 -0.8842649888798068
2387 5.872871247710581 -0.27397829926649053
2388 6.086612256327855 -0.24543330308338218
2389 5.767484610229644 -0.2998411699475141
2390 5.769994598611143 -0.2984194412466368
2391 0.0383987665732879 -0.2561927069165384
2392 2.6834548418490085 -1.8632552784698437
2393 0.12854813533298876 -0.27179547555792194
2394 2.173346268625937 -1.6411301861325132
2395 0.8045553613332265 -0.588270755592357
2396 0.8631508252532702 -0.6282691729993881
2397 2.656186805128344 -1.852949211116398
2398 2.6576315024048043 -1.8526577789206995
2399 4.837315606887185 -0.8401992153710234
2400 2.5008181687202695 -1.8003611690482988
2401 5.364202824476354 -0.47050665127361
2402 5.551360204028435 -0.3730742427639081
2403 5.698735285274439 -0.3128160262600772
2404 5.597771317988788 -0.3513123627461401
2405 5.831158466190841 -0.2716360561887744
2406 0.005576306525635553 -0.24158394063578703
2407 5.9843608699760225 -0.24137409587912506
2408 0.09486056867362941 -0.2546126874192224
2409 0.7558910608946277 -0.5463240780616067
2410 0.2922730514717418 -0.30772027380236366
2411 0.6255624143274121 -0.4642295212530324
2412 1.1261663345435584 -0.8168952037574049
2413 4.0479369772593445 -1.4593813555852182
2414 2.7629527077941214 -1.865308484207541
2415 0.37032536873238303 -0.33418754985335564
2416 5.550677641956569 -0.3640956898168024
2417 5.7225552747780455 -0.2953699859092497
2418 1.285128072419523 -0.9425541386018417
2419 5.85933341874939 -0.2556165163934242
2420 5.760406083894579 -0.2813127677012328
2421 5.599521067133753 -0.33931301490845733
2422 0.022316506642279903 -0.23313533452813673
2423 1.4784713892896753 -1.1004631282820876
2424 2.6872289485602385 -1.84276983054179
2425 3.725104424190411 -1.6593688791026033
2426 4.837223463800587 -0.8224573682592158
2427 5.2982733368481165 -0.49247913419812717
2428 1.9844734988629904 -1.4946237226438897
2429 5.670777971640506 -0.3057313699015616
2430 5.60725140956198 -0.3301552998394419
2431 5.956821802409893 -0.2293111686574444
2432 5.858577186544298 -0.2472365464709404
2433 5.92174307592795 -0.23374479726169173
2434 5.733961373354819 -0.2804437723523445
2435 6.276860296254867 -0.22095466136283792
2436 0.026818172488273603 -0.22454175723905845
2437 0.39635815803676044 -0.33056206400321
2438 0.27431149576829994 -0.2829653763482133
2439 0.49016971698122563 -0.37264327418148224
2440 1.2548470370887248 -0.9029354880426784
2441 0.8320376280020321 -0.5764524471175416
2442 2.6662185478731435 -1.8256998348244724
2443 4.0605407046915225 -1.4306781642122783
2444 4.006768940283832 -1.4683949944058825
2445 5.550783536164423 -0.3450747749738864
2446 5.578621125559239 -0.33197788057293054
2447 5.924551124330779 -0.224120383223406
2448 1.640455724071001 -1.2178154753731785
2449 5.903932702222137 -0.22661792805863612
2450 6.2523553915132615 -0.2086087318779225
2451 0.3010622183580671 -0.28380479258534574
2452 0.26560917780943843 -0.27090150434426086
2453 5.031125054696301 -0.6565602902933462
2454 0.4142323516087115 -0.32724067583420025
2455 4.794808172488953 -0.8374293305688608
2456 1.0990199671339216 -0.7661990677243351
2457 4.207918267931436 -1.311141350936028
2458 4.205158166134599 -1.3126331071141886
2459 6.016557489465885 -0.20362041136995135
2460 0.660595914807906 -0.45269029675117567
2461 1.0186888469393356 -0.7002102360063069
2462 4.70903526863762 -0.9021782576507829
2463 0.2575363270162579 -0.2611193008270326
2464 0.5356167806880506 -0.37953869861390266
2465 0.5096160798028234 -0.3654612061461826
2466 0.8626268134406846 -0.5815762405046614
2467 5.951616119237148 -0.20675992967710577
2468 4.155581747550985 -1.3441737982839397
2469 1.5604586200398927 -1.1384372119979154
2470 6.102041827547135 -0.1909294830514371
2471 4.720403570534519 -0.8872100046387129
2472 4.042998944909122 -1.424728389742234
2473 6.19776622926234 -0.18988281724644251
2474 5.564464170116933 -0.3202705937440543
2475 5.611259984677536 -0.29945312293177706
2476 0.7867917030546594 -0.5228380643825453
2477 6.200238239926342 -0.1874504755542311
2478 5.898671722447483 -0.20902213489592336
2479 2.1049928953239916 -1.5425177967324062
2480 2.6484454799793506 -1.7964496678839232
2481 0.5226699405581863 -0.3618660217995907
2482 5.742785939444374 -0.2467163997779983
2483 5.5749731180990905 -0.3098969628273067
2484 5.862852680247613 -0.21277108954131574
2485 1.2938306445747534 -0.9059670369170187
2486 0.31549870603063457 -0.2665410563352181
2487 6.152404551811719 -0.17961004444196094
2488 0.11592812786294074 -0.20684562292894426
2489 6.258516506137745 -0.1841869171710736
2490 0.32984436863988537 -0.2693801513980387
2491 0.22331434584945906 -0.23251229767175952
2492 0.3466827107014268 -0.2746234030267857
2493 1.9606619388686994 -1.4355731384268153
2494 0.26168998319040215 -0.24266283322029514
2495 4.925587089520298 -0.7093396781724808
2496 5.817823143097705 -0.2161431601798538
2497 5.8178032188827 -0.21552009797402516
2498 5.840444974841379 -0.20918899834997762
2499 0.699953971609949 -0.4518639803436205
2500 6.233317338980636 -0.1750120412124535
2501 6.144403586563276 -0.17071469728818978
2502 6.1127829791415165 -0.17036198840430328
2503 0.05268767474180771 -0.18546996380115166
2504 0.15415877085012653 -0.2055031129367898
2505 0.6265352805309865 -0.4037429420184828
2506 0.9362869323567028 -0.6092956596341741
2507 6.102995972252663 -0.16748225475709588
2508 2.7091650201094577 -1.793771404185755
2509 0.5899577814451236 -0.38033975305859535
2510 6.0748438192178185 -0.1667781691282305
2511 1.8229377827138085 -1.3221010296823603
2512 5.734616569747959 -0.23051249555696807
2513 5.911054003856311 -0.1846280152760582
2514 6.139478155224882 -0.16257061716583687
2515 0.03079733991355737 -0.17459902138289352
2516 0.9636253141617472 -0.6233376002899886
2517 0.6295785580166738 -0.3979834181913662
2518 0.29160172378579885 -0.23776105286704596
2519 3.407956493377656 -1.7432717547048704
2520 5.526343724867242 -0.30899387716279414
2521 5.222091170847517 -0.48096392568149215
2522 5.428013390792927 -0.3574818286436787
2523 5.692553348978659 -0.23802046824957046
2524 5.102637810418893 -0.5603743911808479
2525 6.276122468268581 -0.1635033613298934
2526 0.03975882468625074 -0.1690905893115593
2527 6.1494252083172025 -0.15454665705926207
2528 0.44361870068337184 -0.29354139099273
2529 2.923310644876605 -1.8098486120453752
2530 2.9263018882922953 -1.8093709395096544
2531 2.15780336590757 -1.542895009223093
2532 4.054142870227372 -1.37931594462488
2533 5.375954841765592 -0.37950301020510746
2534 5.833632081160235 -0.1885163068493333
2535 0.36533298022561433 -0.25517181982442116
2536 5.8938926773618805 -0.17374592888509777
2537 5.740407814436884 -0.21321939061433293
2538 6.190721827588478 -0.14882379625041753
2539 6.264740813758808 -0.15363234899421518
2540 6.174734217745167 -0.14702105371068652
2541 1.5718379131709843 -1.1023523290277435
2542 0.40797143595285085 -0.2688510802533829
2543 0.020068780247797846 -0.1557888487908422
2544 2.2542708553173165 -1.5912755150732765
2545 4.010784788146648 -1.4022991312791786
2546 5.189495251065822 -0.4871955709778776
2547 6.218985505190868 -0.1448462077525149
2548 5.92190153946994 -0.16110083183100998
2549 4.488166489900227 -1.0292146772870043
2550 5.991670262647637 -0.14940673279088523
2551 0.5375708238524846 -0.32584254679498326
2552 1.2789497259059626 -0.8516638035442857
2553 1.5160169881725847 -1.048686933318141
2554 5.470318010867762 -0.3157834912519073
2555 1.3995866740307772 -0.9502721938089209
2556 5.9604007955559695 -0.1499695671822755
2557 0.17791640031021475 -0.17876200370984452
2558 1.5621707531034774 -1.0839148064803181
2559 0.28629402395459197 -0.21065661742782837
2560 0.3307681427209255 -0.2262448481254551
2561 5.632085573696866 -0.23772129050341817
2562 3.666231088603417 -1.6050640451583345
2563 1.8382704468821853 -1.3016338419234403
2564 5.579690511137674 -0.2578680512127207
2565 0.6573779533464283 -0.3848588482861801
2566 0.9617490678676425 -0.5910660127543659
2567 0.1926759412641398 -0.17666532894242082
2568 5.826602223555914 -0.16962886078773254
2569 5.8754390439157325 -0.15755139080380698
2570 5.895276889550634 -0.15282858744733863
2571 6.161028877125091 -0.12786531325521955
2572 0.16503729218403637 -0.16635585597715075
2573 0.22862681635051074 -0.18342640215188988
2574 0.41479463679054035 -0.2523602400572804
2575 5.5484652883934205 -0.26526734053309076
2576 4.547554618982428 -0.964244217203282
2577 5.174847657512144 -0.47839918086363237
2578 6.113372603490955 -0.12375488352861586
2579 4.692914964437259 -0.8432639705056071
2580 6.0181174906487955 -0.12837388612332468
2581 5.815884875493643 -0.16461334387502002
2582 5.8055208425249205 -0.16678095256530023
2583 0.030037449003229445 -0.13296154063164822
2584 0.06291210279405568 -0.13752382026748944
2585 0.11188926266289394 -0.14624634072493703
2586 0.32373583855550897 -0.20790126356242444
2587 0.3947047851495553 -0.2358128036437629
2588 0.877973399141102 -0.5165111581911084
2589 4.890880450557493 -0.6790720878290117
2590 5.223206338549604 -0.43859867769488126
2591 5.8763959693029815 -0.1442078672428393
2592 5.987130160856756 -0.1247281274848806
2593 6.083215978326515 -0.11584262731230521
2594 6.175205987302882 -0.11445364455406792
2595 6.237580721213519 -0.11731048648957998
2596 6.282089161543203 -0.1211463336262043
2597 0.13399406339946068 -0.1439375615043441
2598 0.47774139343671895 -0.2671977575442013
2599 0.234366634962596 -0.16962601629101615
2600 0.395250010982681 -0.2282956237482957
2601 0.4743708313708199 -0.2637807332131069
2602 6.263170107041437 -0.11550986001341268
2603 0.10098134473400729 -0.13329813429483384
2604 0.28237091316899915 -0.18229999138575492
2605 0.08137945712830644 -0.1283270584664612
2606 0.20798654822365098 -0.15764738859137883
2607 0.7697791578879007 -0.43067712252532686
2608 0.8075108088427053 -0.4554260633302695
2609 0.6853010078638636 -0.37546323289315964
2610 0.55368148606851 -0.29891216556050626
2611 1.0233521992578825 -0.6108322815127052
2612 1.1872293299375432 -0.7402176306011417
2613 1.8439297370204966 -1.2759318589630648
2614 1.1225617073957608 -0.6869124981266528
2615 1.702920111947695 -1.1644707334897546
2616 4.9013668845007645 -0.6551007287796096
2617 5.2775077650744135 -0.3881189360894811
2618 5.2008886481610785 -0.43685829901869666
2619 5.434122591915868 -0.2961283865949209
2620 5.854440179638731 -0.13206515171291067
2621 5.44330374221455 -0.29009355015427785
2622 0.13269644539106518 -0.1289071039398243
2623 0.5984268562948462 -0.3158891750541507
2624 5.033245885279172 -0.5507423411179876
2625 0.3209783397645594 -0.1837930856903841
2626 5.60096463136352 -0.21209882586264583
2627 3.852000419321769 -1.4597018387521294
2628 5.516627947429102 -0.24905155711069304
2629 5.318893009075505 -0.35579810397756273
2630 5.211563343446054 -0.42285923081616034
2631 0.19241830413002564 -0.13861601876924512
2632 0.4717035667802433 -0.24424983959943325
2633 5.549113053874215 -0.23090532533849994
2634 5.82462815774473 -0.131219591599827
2635 5.481235212650295 -0.2624255515041257
2636 6.070609175365356 -0.09129715664526306
2637 6.271781077278065 -0.09593520103533437
2638 6.1934212638258686 -0.08933815078776197
2639 0.4910914196202812 -0.24964098705873639
2640 0.20782693414210013 -0.13770678195334662
2641 3.660672165746756 -1.5615041302914359
2642 4.299155151975924 -1.127571085347014
2643 4.769774826657975 -0.7436825775762234
2644 4.9639110498185435 -0.5909748814061969
2645 5.862915828572519 -0.1156487776509817
2646 5.529956530202541 -0.2323385063975134
2647 5.625626897707594 -0.18977907093371382
2648 5.654587977529228 -0.1777660256260477
2649 5.814671800447917 -0.12517188262240175
2650 6.022176113367565 -0.08697470708512722
2651 5.968075496665238 -0.09286273607920081
2652 5.960867347242869 -0.09333080085036793
2653 0.026816563184800832 -0.09147900816470467
2654 5.50142093113056 -0.2414954491181439
2655 5.634055842426035 -0.18181284343074677
2656 6.107677180826455 -0.07822695262002
2657 5.95645589124115 -0.0911283471301757
2658 1.6213226141344506 -1.0732388373915114
2659 6.245786238907648 -0.08071252091397829
2660 6.141964638360156 -0.07550777733653302
2661 6.259866491305377 -0.08088458279483535
2662 0.06138564163684374 -0.09167019696903067
2663 0.14913990234272786 -0.10903215463886073
2664 3.0888068448993478 -1.726462415727946
2665 5.328094978949393 -0.3296944230180924
2666 2.7551654450515177 -1.7087852151519702
2667 1.3150306737326418 -0.8133768413922975
2668 3.2142636224612273 -1.7066812453409428
2669 6.149428968405218 -0.07041491073180184
2670 5.3195843712819 -0.33196458041593346
2671 5.292190972196096 -0.348077719394703
2672 4.423739322285432 -1.0101622117032287
2673 1.786211166132675 -1.1966359720175848
2674 5.977253408542592 -0.07849727870478895
2675 6.1483797148944035 -0.06700317481808327
2676 0.36847605236097747 -0.1729511524465921
2677 5.407213889040401 -0.2775334275052924
2678 5.706466312016614 -0.14175277015247179
2679 5.738573510111917 -0.13044794831840856
2680 6.10677152360754 -0.06460897528910303
2681 5.992999153583082 -0.07253204085502196
2682 6.048769643013313 -0.0664757298738553
2683 6.1456877387163775 -0.06246694377294626
2684 6.2010484898573495 -0.06342672722218468
2685 6.151966789706449 -0.06138489818900983
2686 0.2913663537586059 -0.1380130732239203
2687 3.8592205622610685 -1.4210371042940415
2688 1.3008976075195582 -0.7896638337182696
2689 6.170777911048881 -0.059464601524412464
2690 5.541205315817548 -0.20217272311749723
2691 6.013946940789665 -0.06454705432671426
2692 6.164872705721237 -0.05764467289706199
2693 0.05879976345252724 -0.07367470805565901
2694 0.41856145345752993 -0.1841230984196245
2695 0.04187804144976356 -0.0698512540908629
2696 0.23944065482910812 -0.11520616580035603
2697 0.15466224200979184 -0.09111882479043443
2698 0.37440611393704337 -0.16295753068998708
2699 1.110873582736482 -0.6285550078993359
2700 1.5414328615578055 -0.9834440847946917
2701 0.9206562487153789 -0.4817527887859918
2702 5.321120170773026 -0.3131381563474632
2703 2.346537218010809 -1.5464990225617639
2704 5.704389502345932 -0.12793108503564155
2705 5.9911627786987784 -0.05931648623619057
2706 6.0381817164005485 -0.053884606924001544
2707 6.11538313420955 -0.049270426981586124
2708 6.145528034603428 -0.04846809500868021
2709 0.11971780426413177 -0.07637759155040047
2710 0.1910377194894131 -0.09325290539687292
2711 0.1757213175264628 -0.08861096233116328
2712 0.2586714837766357 -0.11237982540386493
2713 0.7982422738702101 -0.3887559715020049
2714 6.0503744048226515 -0.04847665142620117
2715 5.809471570172131 -0.08941795232254912
2716 0.8174382527907352 -0.4001525107835066
2717 5.896952945181355 -0.06785307008873942
2718 3.0033050732897784 -1.7006933544904888
2719 3.9889438034340907 -1.317192575510822
2720 5.496658667032757 -0.20689044001653945
2721 4.387586048356404 -1.0123369005634726
2722 5.841210906480866 -0.07743701065761233
2723 6.070154911938113 -0.04219363069119775
2724 5.977144585979472 -0.05060731519590511
2725 6.231378956505041 -0.04247878902156199
2726 0.19091119227438852 -0.08434651447055552
2727 0.24763556396874095 -0.10051998807480877
2728 1.4798703662431112 -0.9165652936485011
2729 0.4582838712827189 -0.1828100467165341
2730 5.983742938361203 -0.04644044218108678
2731 0.06854273243055406 -0.0542156937350986
2732 5.8723183846506375 -0.06475517328660574
2733 0.15496782485010174 -0.07120391854945529
2734 0.2594594516791224 -0.10046451282847446
2735 6.083025533134265 -0.034920903484679355
2736 0.6977064362353017 -0.3106442458629338
2737 0.2281187740321977 -0.08897748158522478
2738 6.278839634355842 -0.0398435624333755
2739 4.872857661011241 -0.6082852859408898
2740 6.133447241128355 -0.030839385286656196
2741 5.957389290458223 -0.04410979342814103
2742 0.7465247675921884 -0.3384082024215159
2743 0.30141652878556935 -0.10987926707124906
2744 0.31583384459140795 -0.11457227160056194
2745 0.1349122780529303 -0.05989501717633394
2746 4.915330359044782 -0.5714486609505426
2747 5.627114780625545 -0.13344564803449155
2748 4.203059992393632 -1.1439551951336557
2749 6.2689005018660335 -0.032740454038236
2750 2.1160196804896194 -1.3893093234148106
2751 0.3011504189284887 -0.10541368202974799
2752 0.024152108240181266 -0.035801917588348275
2753 5.39964870884719 -0.23984543674031888
2754 3.262824618765972 -1.6488561490804965
2755 5.425762414911941 -0.22447813747363932
2756 5.910766234049947 -0.04386705785158951
2757 0.6219391870072108 -0.25360578267567135
2758 5.944256705967865 -0.03693090689786549
2759 6.12604149538602 -0.02057778575524849
2760 6.017689390170421 -0.026196613449457007
2761 5.742775875433251 -0.08394121468364268
2762 5.178640028695919 -0.3713522520920113
2763 6.1074338299753235 -0.018785070949490335
2764 6.189328870735802 -0.018772967049778932
2765 0.025887084240121136 -0.028999560077476727
2766 0.48536697909407805 -0.17561079111868783
2767 5.662783458278762 -0.10867855532663129
2768 6.02046983999375 -0.02160655578674331
2769 6.121692433358303 -0.0152447156662463
2770 6.265216724723743 -0.020987686630805746
2771 0.1850414657086401 -0.05821735199552536
2772 5.947005773958224 -0.028954617879334843
2773 5.98363306977489 -0.023133314619931178
2774 6.130129828042117 -0.01245552736768607
2775 5.858954427090487 -0.044478496624408614
2776 4.924457310494205 -0.5483272390895138
2777 6.058252636620978 -0.013614330144029907
2778 6.084509343553607 -0.011572974404261416
2779 6.120269658503015 -0.009903141439483787
2780 6.27201532038316 -0.01633938971145177
2781 6.110065571456125 -0.00904956028224757
2782 6.251337881233964 -0.013197627995401917
2783 6.1267816875629455 -0.00767234622918489
2784 6.164329565939396 -0.007288868298934048
2785 6.208847897529656 -0.008447792512665364
